dim-1,dim-2,dim-3
41.521550,28.439440,15.400129
45.492475,9.923705,40.098251
16.799956,42.894945,14.137275
14.610717,53.946452,23.813412
53.219874,19.724170,32.358729
15.555537,48.910955,62.405908
25.412292,31.494558,50.724789
13.198153,5.706096,50.703180
37.549875,45.382149,61.503122
22.866574,25.266661,8.327392
13.217823,24.251296,40.991595
17.668252,49.590492,53.817864
38.903982,58.760098,30.776843
54.084486,25.625054,36.220339
38.664682,34.697782,64.523068
23.466128,13.910694,59.746041
-68.780362,-101.966914,-133.354473
-143.983437,-130.172487,8.955760
39.939197,6.522864,37.203090
6.096799,20.326886,18.269179
41.198901,41.613909,10.848716
52.271539,24.710256,56.109423
17.657924,23.583686,12.449294
12.813352,62.868034,62.515558
33.574280,29.126725,40.057623
22.372603,13.667179,56.570644
51.969316,22.451145,36.574467
34.262075,45.378994,20.187570
61.866190,25.937999,36.029826
46.813790,25.486731,55.482773
46.826677,42.765350,52.746926
13.224211,15.699621,48.888487
53.399831,8.561416,39.575945
23.702357,6.467749,59.484142
-77.000437,102.376220,11.784711
54.076704,46.421045,52.905942
38.725997,9.258351,59.585282
27.573145,37.130014,58.422986
53.787038,61.486486,21.722483
18.287083,13.024178,10.842418
76.805399,-115.984268,61.573007
64.871805,8.277200,55.668569
15.650940,19.424281,32.074803
54.738259,31.359697,51.908886
56.756499,18.185729,54.332729
22.008828,33.024588,51.738247
14.625107,34.483246,52.722163
-107.965000,104.286696,-85.299444
41.710012,59.748869,27.119592
39.060214,10.048883,19.052621
52.150219,42.385919,26.201874
48.418629,25.308506,27.088435
24.430299,51.586927,47.712525
30.147598,-90.696458,7.684169
55.401785,58.801172,16.882585
19.764091,8.723174,43.403170
51.779469,-126.080990,56.646667
17.429113,49.912980,20.974228
22.252703,61.330940,56.907359
49.197206,11.690801,52.490312
36.259306,64.824129,11.347926
23.577015,55.846711,39.067469
39.864375,26.207558,17.572050
23.958879,31.252043,10.508714
42.464652,50.973758,50.585816
19.921993,13.022641,36.687480
33.271161,19.735560,7.037416
31.190643,59.891161,17.450141
49.629586,58.899361,20.044748
59.886037,18.168153,10.577950
19.739886,43.120157,41.733634
50.748031,26.558704,7.331750
52.246515,5.016622,41.705741
11.373764,24.022680,27.896292
37.439374,64.231682,28.586574
61.861301,43.123594,53.677255
54.581164,28.933669,36.101358
31.961204,9.786578,14.384846
11.198377,6.566971,27.067681
18.870137,61.942600,57.840656
112.450898,-75.429907,134.353288
150.352756,-75.948599,96.835033
9.355411,58.089256,48.109540
15.394011,43.251698,16.388409
29.778964,51.808884,7.623906
11.683512,46.510694,22.430955
56.464738,32.886712,64.714556
40.955075,52.940314,46.626369
51.184170,22.053162,51.500692
61.933848,63.201661,42.596110
11.360872,54.927447,36.807431
27.980304,55.627938,47.168176
17.824362,34.388111,58.012562
64.191278,11.049187,9.682235
42.273796,47.946027,46.882520
64.332321,40.365343,29.414274
20.721923,61.029404,19.905779
23.984644,45.644202,20.890720
73.528360,11.110702,79.566745
15.071668,42.069634,60.629332
34.697231,8.787447,27.302886
24.062676,39.305403,29.655955
25.672927,59.179378,58.434989
64.200131,55.141314,52.650547
50.589045,17.098089,20.020494
41.522866,57.109150,25.449845
29.105777,58.321615,13.922047
7.432703,31.508243,13.877513
146.820641,132.205215,22.285132
26.464074,46.106429,60.870651
10.654604,28.737213,61.745134
9.435938,22.208447,10.095895
13.230264,10.464901,22.084967
19.971468,52.418503,20.078598
17.931087,62.180407,45.481585
30.842886,46.740114,62.927069
21.426866,61.842885,14.273710
5.247486,51.228369,-133.969538
71.564083,161.784744,45.124464
47.948469,18.686384,34.569607
12.071419,53.861667,38.310013
5.880927,23.561326,19.234752
50.860190,23.370263,21.719201
49.061291,60.428461,52.565157
19.653782,21.010304,7.289975
137.123798,137.924921,136.777586
13.479684,59.978320,21.874949
14.417493,58.017318,19.206806
48.332956,38.842414,54.072082
49.238742,21.922107,25.436659
46.191130,63.336422,19.451556
23.045731,47.427280,31.590700
46.032690,24.258276,8.781385
40.332718,5.896847,38.191003
29.607666,62.884014,34.272524
14.330253,58.453579,51.833508
29.270668,47.250317,13.890267
46.702393,64.644710,23.066925
13.099033,50.602791,42.279098
27.824244,14.819917,58.665781
5.802747,59.171142,5.153548
62.620404,46.990136,26.726831
46.088867,32.270708,7.096121
23.813751,24.440110,36.400319
17.797511,51.163849,47.978061
56.500692,23.003831,38.934430
31.035485,20.191696,11.045986
31.231422,37.378317,29.371485
6.307349,31.695016,63.023153
43.900346,23.801607,44.774821
40.602350,30.191322,7.602297
38.231434,56.720834,21.406874
48.491327,20.930850,7.438398
49.664289,5.901260,29.023075
18.638104,62.035858,43.600692
60.541993,49.915184,33.462352
44.714608,44.897491,61.992375
142.899703,77.379756,18.075720
47.724929,12.583466,39.698384
45.222257,57.771613,42.920454
25.248582,47.295791,7.943621
39.032832,22.691302,51.428143
60.561886,42.260352,38.207206
54.367265,23.545368,62.871010
45.658685,10.601221,58.947030
49.589873,9.093768,11.060865
-124.516917,11.673687,-89.444665
-162.342366,-74.975662,-92.261782
55.320443,16.345344,62.942189
25.860728,15.903653,57.147520
15.501585,28.586756,37.156207
13.187995,62.615729,59.409494
33.006046,59.089304,58.364781
55.696033,33.232877,18.424701
31.200140,37.317755,41.199992
22.553177,6.767240,63.945239
59.281388,18.750186,49.176242
51.763623,40.495226,31.841652
49.703251,30.075101,19.243117
54.903497,24.918913,43.231814
30.698518,58.518342,52.931278
48.092311,62.545740,54.213416
63.468951,58.956007,7.968064
26.903816,40.425633,41.586903
-113.453338,54.826911,5.160868
12.281542,51.152020,12.915666
53.422598,57.591405,27.670456
21.260586,44.737850,48.585090
50.878337,55.110014,33.403535
11.948970,13.656923,41.419601
-146.817984,30.944478,47.658544
10.012960,22.533116,34.778463
12.402180,53.263068,27.059695
5.714327,56.129798,16.234396
149.094548,9.974541,13.199806
7.966808,23.881921,59.081783
34.996168,35.096345,20.786586
23.446897,48.473793,58.112679
34.368103,39.492252,12.808776
14.576974,53.277404,18.693486
51.652506,57.893121,40.862811
34.771045,43.530262,7.035801
28.317936,56.549086,56.893527
54.212466,8.126702,64.036912
16.529048,42.281406,16.230700
51.758486,61.772663,27.124094
16.850508,43.269796,24.118245
8.804915,38.556599,51.037390
43.633141,15.278456,45.797822
10.988077,16.563187,8.504345
37.818454,9.447649,47.497569
36.578325,9.650499,29.288247
21.429602,44.892862,57.530787
42.251215,9.439690,25.953244
21.784383,31.198864,6.630506
60.869783,36.248560,14.935695
54.059046,21.988054,49.931949
5.467789,57.727975,6.322254
20.057741,-126.394783,145.166437
55.454910,45.603173,58.421762
31.147445,63.030748,63.011215
21.296222,-79.960521,26.663646
54.204314,6.054869,37.347324
6.025249,32.927996,37.466591
55.736798,20.682761,11.780569
14.332185,18.871208,26.141553
34.195373,7.934053,33.022085
31.993661,19.972744,11.086362
34.591498,59.876791,29.904010
30.676457,6.709162,49.031141
53.675500,47.119909,46.368429
54.525545,12.612527,25.289381
24.898311,61.889371,41.580809
21.147166,47.612842,24.624645
22.653456,20.773532,47.352934
9.520055,12.633381,63.935014
-94.517109,34.192118,42.844200
6.007682,26.024831,48.500914
21.328907,60.812783,40.924327
56.065119,57.136346,50.015776
30.992326,36.083536,62.962968
64.438956,52.507470,8.602677
55.170790,24.240354,39.554114
48.209481,42.745690,6.380041
42.199497,59.515351,59.492740
25.236040,32.903273,55.458446
23.985349,38.237704,41.825643
32.441210,35.805850,36.401737
55.358769,26.497742,15.021123
20.308024,29.854311,55.129299
50.538635,14.292521,32.872556
28.336876,105.334572,42.360219
5.062356,13.721521,58.897354
49.891327,42.344215,59.491556
59.876032,11.847847,47.807647
40.041979,38.229658,34.977044
37.839981,63.782609,42.386384
43.208381,13.334981,30.452116
56.091048,45.616850,22.293403
56.457138,100.478323,66.814465
83.491688,23.730439,142.680232
22.036352,27.928479,19.991053
21.998306,-117.040964,-97.888271
49.277228,42.520951,43.813160
147.101859,-90.296929,89.414799
61.813180,43.548424,47.919216
22.744536,59.721256,27.104157
89.991948,11.738197,-91.851245
12.398618,41.733921,25.484308
19.323049,17.817257,40.348474
51.471399,29.702479,59.702084
28.711437,40.597080,47.681714
52.385255,21.995131,64.175131
86.732897,-146.903355,-161.634462
9.064691,95.800568,39.197568
37.116707,6.710128,62.110105
19.270181,20.778587,43.102015
38.575133,35.761996,35.008624
12.424544,39.850802,61.656848
12.850043,23.736514,42.802886
45.939477,39.875892,33.949944
8.096635,9.331348,23.216114
32.806271,42.416405,33.746393
12.761935,12.086265,57.210146
44.423380,58.214551,9.520600
55.028867,7.379060,63.545797
32.683328,62.283107,23.167001
57.890750,44.752118,42.306002
45.288222,9.119767,62.132353
34.914824,53.426268,58.844592
56.974113,53.725464,34.669502
43.515577,62.850289,14.906461
23.738410,11.847851,46.602930
92.232974,151.901772,49.794285
23.746209,54.559514,10.467627
29.160735,63.716010,38.252082
26.054842,56.790682,47.873017
35.278658,8.469173,9.030793
31.007165,40.702647,18.686743
19.314230,12.587812,64.448660
35.446167,24.622839,19.224157
64.385802,63.332900,63.305845
62.087124,12.285648,8.869024
19.662086,37.243216,45.699315
25.118675,30.779623,52.448393
60.941397,26.406726,62.843771
-130.131827,60.558856,52.201969
38.269759,20.539535,57.212787
11.928479,45.884847,54.827108
6.105704,56.545618,31.774428
-75.523138,122.339554,45.932408
9.569517,55.061601,24.445417
8.905890,47.700361,27.694243
46.300282,20.987564,24.161140
51.315396,52.326296,9.395591
29.030821,117.981065,28.338038
40.617702,56.179279,13.746657
35.033445,143.331841,159.873031
12.566738,28.394256,30.734282
55.031297,59.714539,57.244929
11.840179,62.360239,35.703236
24.437844,32.104164,14.949947
29.880294,42.052051,31.716139
48.032844,12.645183,25.182260
24.352116,11.975853,55.292603
52.528161,34.076135,34.763109
24.047513,30.039323,41.962288
63.901218,36.852016,38.967035
33.368893,21.193844,47.938958
51.139929,43.589696,47.933268
22.158471,10.184993,56.612838
58.463487,13.124027,50.260785
20.241687,41.016923,31.110433
11.061639,18.706583,13.163218
40.632240,49.149184,26.796766
47.237153,5.489128,41.314773
22.840249,40.862781,55.466124
8.594881,5.896001,53.375207
28.102046,50.075965,22.017270
46.485106,6.809323,15.446244
33.872049,21.833852,34.630160
45.515071,126.557661,24.409296
56.608783,8.313283,53.199617
17.676653,29.195610,63.642443
20.325128,44.937906,23.779970
18.858482,23.548353,49.373660
18.511117,10.258386,19.913661
55.404547,50.893809,25.564996
27.435726,29.605029,44.084123
59.672288,20.936029,13.787837
16.782454,44.094791,61.772263
29.607462,48.045678,31.056182
58.499043,58.396548,26.820979
25.871409,-104.973865,113.156521
36.979994,8.354521,10.932694
41.265783,38.432192,23.141440
5.629584,46.399308,49.982703
-80.741596,62.499663,47.489008
22.950238,24.011395,64.203470
35.750867,64.744826,64.834240
44.962786,32.797386,50.070698
53.292085,19.392289,38.763570
18.840654,19.926279,36.954089
30.494561,60.950384,24.056029
58.836222,52.790891,21.521830
48.342115,20.187914,49.371881
57.458446,43.817031,50.313883
54.469243,36.163512,9.162759
46.902709,35.842992,59.847641
44.046954,136.775045,148.264013
50.329602,35.096600,41.286108
20.056098,56.378750,29.543376
39.088904,40.178961,22.459045
23.371236,25.584444,8.480352
20.047739,39.530928,49.419947
16.866838,35.992599,29.598553
32.736525,7.940724,41.170447
11.658452,54.658970,40.968342
55.887409,24.097538,13.017173
24.428342,56.557592,50.587189
49.081505,25.875121,56.774710
52.093316,15.144415,44.295743
9.358532,17.837370,44.060373
6.164953,54.147594,52.295015
19.872375,63.902382,24.662500
45.433398,32.157995,6.405553
47.328906,29.111737,34.654709
56.672809,44.984710,49.922647
23.514737,38.422364,40.742039
47.235030,40.150264,24.343080
55.621596,28.944242,20.456163
11.141040,7.442573,45.306240
54.210731,23.979017,41.317563
10.426403,42.699916,47.841301
40.585648,38.237781,21.844193
47.434563,6.325769,57.691648
18.111365,34.649857,43.047801
34.122815,35.300442,64.903981
46.076834,61.687805,49.072854
153.437825,-127.069494,-144.590458
137.904023,126.632724,31.504240
40.630819,15.497959,60.366953
30.870900,46.065875,40.326202
33.706252,54.263487,8.444513
59.526778,55.495087,64.336406
12.168298,34.906283,19.192424
37.026513,56.509919,8.224000
37.727166,26.481519,13.139374
6.187106,17.899314,12.404498
18.289629,51.055806,33.785321
51.896111,153.471655,90.522034
61.377419,61.072578,21.642221
40.321357,17.705295,53.494531
22.521169,22.616722,8.763144
49.721596,34.078028,34.930264
62.235310,51.906527,7.095565
7.722116,55.836353,44.281131
34.349289,27.239920,33.972234
39.122753,59.465705,10.079488
41.854672,44.059504,49.305247
-144.547857,9.980741,54.742899
145.429251,-114.260173,-105.535262
61.486451,54.193699,64.625625
12.155613,10.032273,49.759960
46.077828,62.090650,52.289581
13.189662,18.320281,21.674255
16.862211,13.854516,61.615847
17.956900,19.945961,8.939771
56.025176,35.284242,51.574229
50.570038,31.401528,13.621325
46.943305,48.193960,43.461185
49.643287,49.157755,49.189577
8.275075,60.992822,41.306512
7.986354,46.217493,35.417392
50.585054,51.771505,12.211905
57.109156,63.432673,17.890030
45.216927,40.131636,20.081848
16.132987,40.548211,5.573643
56.072136,45.782405,42.466771
107.813461,16.966168,81.788219
25.740448,16.445031,48.559087
-150.825919,-126.442744,-119.045213
23.256801,6.394506,37.235220
17.313742,49.232781,24.649642
50.385349,5.124398,38.229130
19.254362,52.538796,18.879476
57.496884,62.695290,27.246691
60.277378,40.070943,34.343520
42.484497,54.116176,31.846431
11.893553,12.007061,58.832107
61.137753,29.021612,58.206474
36.313879,38.633874,40.753080
17.406547,45.937058,29.381885
20.404876,49.432143,31.492303
59.393988,28.184157,63.423289
42.387858,59.897911,57.599055
37.547350,46.227086,61.524033
116.542045,99.116344,-104.255833
10.221143,53.077224,18.176764
21.355799,41.160336,34.544895
17.605406,48.456169,19.157154
9.811539,31.734750,47.059903
18.022124,64.102636,25.061156
21.894625,41.196396,35.761278
34.627613,54.853275,31.841504
10.913996,59.954611,57.133206
20.497436,13.914785,30.012628
30.459037,55.850454,49.849188
24.142665,53.941782,50.863855
33.031951,40.579135,10.073970
49.811920,46.962212,38.031864
34.732174,18.692129,62.049228
50.545602,19.391817,13.892195
55.067188,29.745241,47.143530
40.634358,59.941062,27.670688
55.711663,59.704665,37.402969
32.516968,55.189269,61.973150
41.348440,27.825612,16.052499
52.555940,17.026258,43.235179
37.857186,25.989704,53.615202
17.373926,20.591304,34.603484
55.805187,45.035368,19.721397
22.997499,31.481614,54.023166
64.690368,35.389999,24.474400
19.850994,14.377332,43.293960
53.052147,9.721020,39.530664
36.489814,48.966927,13.618417
53.895288,9.135576,6.741554
46.983198,94.412554,109.881965
46.618151,16.553825,13.761115
43.137607,61.417831,27.657409
148.180502,-97.415535,82.944283
51.242855,59.905831,13.589365
15.599371,59.777059,17.505043
-124.315119,-89.830612,132.302777
18.064655,44.844154,55.737415
33.858956,32.147787,42.045980
25.283002,8.694896,32.797316
7.450244,28.199313,14.498715
-123.269685,-140.549415,-82.742580
-91.167222,29.657196,-83.415116
41.420670,28.945966,13.082427
27.783327,33.528295,32.752201
25.417990,38.115155,50.677291
20.922538,29.808582,26.046482
42.884170,9.711451,31.276345
16.521225,50.777979,40.924787
63.613215,34.667518,33.052081
15.909925,24.502119,12.935359
28.946230,-148.476753,141.467519
19.059435,51.314407,34.679498
60.200567,21.183319,27.513257
17.071413,30.534243,18.186943
32.945766,59.097250,52.408534
44.453239,13.151596,34.667020
62.606952,58.670996,61.707582
61.006417,43.029759,30.648600
29.359813,56.543477,56.577807
8.155804,-72.646861,-85.587517
47.625827,21.503731,55.411486
13.123943,60.628145,26.834558
17.642959,21.650509,26.961203
54.145759,5.305509,18.807754
34.597096,55.639378,49.092750
57.817747,43.987188,39.598983
12.926997,61.821370,53.805139
31.060428,63.655616,62.296486
25.170598,22.099411,63.398156
52.726896,6.952257,9.924379
11.288207,9.096887,16.951493
28.470419,51.836028,52.821392
60.392633,9.224260,55.472631
53.211138,43.351482,61.955908
64.047701,8.539296,12.860688
37.772891,62.552653,51.442159
38.128774,18.785095,12.162072
42.002377,35.970095,25.224188
57.771924,10.818389,59.173687
9.952034,22.709678,18.208856
46.523939,8.170332,56.136008
35.620806,53.472401,63.034341
57.797196,60.514753,57.595382
23.058046,31.428855,33.262030
16.048236,41.817249,52.409150
23.480322,58.458326,13.748237
43.935628,57.489184,51.104456
43.325383,34.320987,25.942407
26.634202,42.802417,30.977725
135.112289,71.697254,125.563284
11.876670,17.849201,50.417112
29.391805,18.401010,14.968022
29.548424,13.651302,22.128833
17.522912,57.683618,52.980469
23.097228,10.017939,11.402323
56.636092,57.120697,27.734777
64.846189,41.898523,18.914247
7.129717,59.728553,63.422675
9.678725,52.843663,-147.940649
8.471317,34.183422,40.059935
11.544248,20.127264,9.648112
62.889475,27.323932,60.202868
18.564115,15.350994,52.679699
17.568847,48.345808,57.181024
32.917683,62.524467,35.686500
30.971560,58.846156,38.900107
54.769440,9.869256,27.795881
16.942473,48.106365,9.663926
38.288484,57.756866,5.471164
64.625198,-80.548713,42.269831
33.670458,28.702157,44.287937
34.487204,54.144047,27.600761
18.274041,9.262536,17.143950
20.567548,29.759552,16.625949
18.194320,14.371346,31.551849
44.418920,50.843298,55.402107
-118.867547,17.470405,112.467553
30.418822,14.861167,41.595406
33.412595,5.360925,24.870674
47.422748,10.401323,17.880185
75.591293,153.766661,39.466265
13.271296,28.086666,33.423025
45.626930,53.153732,33.961599
62.760920,35.344494,30.434371
63.760574,40.410490,21.209785
16.985666,54.057607,25.093426
116.081965,-144.482554,15.636167
59.414434,29.430989,35.368806
32.553506,47.327222,5.526534
24.328431,62.688553,47.626045
53.831479,30.634735,13.601405
12.503902,9.334629,9.191998
59.181304,29.263458,34.478327
18.366626,52.244705,17.176779
18.352512,45.291581,31.182166
19.884184,-131.548166,24.069434
32.534050,18.161682,22.287179
14.514217,48.390162,7.439549
48.945774,9.058430,31.875378
12.193310,44.289358,21.418086
38.481899,7.427865,9.901861
23.334351,48.890388,12.604431
63.995655,41.681697,36.305632
22.890678,27.171171,27.083981
25.333829,27.939881,18.696507
56.588662,53.074021,13.877963
10.006077,15.942554,39.426242
60.298393,61.904925,7.093252
61.510090,10.908752,51.412486
30.622587,61.523878,36.535392
29.998935,15.075210,52.518668
20.807726,5.796357,51.889334
47.565534,32.214181,50.805698
51.978834,33.995170,64.364047
35.609866,12.734750,36.577978
64.053258,21.938640,64.406401
16.889437,61.879022,10.599597
39.287801,46.900705,28.677203
37.867848,39.785703,23.334476
35.525271,21.248531,60.540515
29.241850,20.498968,47.290690
11.289967,55.811439,12.571229
48.526058,62.057058,46.517614
86.129398,35.640680,29.016451
26.449313,60.777782,8.148763
26.110600,53.571060,35.320803
15.807592,24.925632,19.625668
34.501556,15.818454,24.142902
34.134125,78.774551,-91.630815
55.373327,55.493260,26.942688
37.683267,63.968784,25.332625
53.156077,9.383082,37.452787
19.904758,62.104010,32.414038
26.305276,26.648167,6.865576
42.368763,13.646009,7.989621
145.067774,-100.433361,161.286839
25.484952,58.638933,45.234481
39.916412,37.981364,16.164270
34.062255,31.889771,27.920076
6.903489,52.366775,26.837486
10.763215,58.120891,49.917232
24.174706,26.673732,53.919351
18.931136,28.608095,-143.929261
59.535581,25.728505,12.754108
26.108632,29.531481,48.788382
23.357662,34.736063,28.576594
52.955946,39.588908,63.926744
33.973057,83.284601,-149.365269
52.747953,34.039954,12.898735
59.835139,31.416790,57.782321
49.027095,27.600080,50.668502
41.753223,16.598022,57.746965
34.806302,5.282312,64.221314
36.110472,47.979485,9.258121
40.064975,89.157491,81.087921
41.748913,45.732024,41.057806
64.273231,12.554493,62.485396
58.826721,33.201280,60.462234
17.994731,36.674319,22.738644
40.311776,19.378837,24.679976
54.545185,61.597401,27.976455
9.399450,25.390318,5.167218
93.899503,148.394042,52.579434
20.473881,18.392357,15.668584
29.741703,103.279146,-83.245019
38.208746,30.058876,51.941278
31.734772,44.894296,7.904368
9.226251,13.346018,103.124801
49.658374,8.554294,42.595574
29.479423,14.590099,10.176143
49.693165,43.630430,54.994538
29.056335,47.370750,12.794982
41.161792,18.935612,36.103606
40.780296,20.774549,5.255363
63.591651,28.935144,20.834541
63.400998,56.113746,33.501222
36.206177,6.014625,35.242981
45.637771,21.866869,57.448067
44.805915,28.825716,26.670864
58.278102,49.630136,52.021018
42.161679,19.140048,35.941653
27.553819,59.026263,6.745883
7.529783,25.553930,10.876266
63.418898,69.112757,-125.231096
11.611256,13.051279,61.272371
48.854572,43.325916,53.759177
19.498570,20.063568,50.742963
42.937095,34.400966,24.526406
7.792621,30.623687,26.309231
53.137438,26.459551,19.840007
22.136072,53.228554,37.381316
31.206280,49.617450,9.928871
6.251050,46.673282,53.108314
8.518491,59.192561,19.400140
64.159992,62.110115,62.321382
23.993044,17.861372,11.144055
63.108089,15.818465,21.445764
53.684387,49.199526,32.751244
9.888382,16.615266,49.822384
14.451406,15.064286,18.848339
6.002704,37.080862,61.031263
16.025070,48.349296,63.409556
58.705110,16.611912,25.893593
6.079724,12.935626,16.627897
43.783108,48.809616,12.439460
40.526208,63.554799,62.901340
20.706695,44.704276,10.449333
21.170828,27.447131,32.434851
17.418325,31.918230,64.901862
17.188762,9.867476,38.972425
46.901269,23.064087,21.783673
7.915427,62.096437,8.608294
48.948176,26.164937,63.164186
62.636041,14.003359,54.353807
24.501932,15.221165,11.216548
64.533579,13.141528,20.619696
43.929448,17.406430,20.355751
49.352315,9.336207,57.597281
15.869747,5.841947,63.293043
40.014862,49.041498,48.470678
41.375177,20.332290,58.377471
5.885422,48.633574,33.675767
8.494670,34.824513,39.594318
7.501853,14.302599,40.757775
33.721154,54.730715,10.300124
21.795393,29.346914,25.148433
39.483118,52.588633,14.835547
36.576226,21.985921,12.260698
18.006781,57.027875,20.105874
28.036072,58.208612,23.257847
58.467519,32.286598,53.134383
52.926384,63.828395,28.266867
64.111830,51.115317,16.769180
14.598318,29.397806,59.759818
14.281636,30.109713,28.789646
23.026767,5.602512,9.213131
-160.705801,-157.098240,-150.579549
62.124615,35.561004,59.657749
33.506202,51.788934,14.725908
87.436180,92.111104,-72.007575
9.772126,9.485732,22.680422
25.105614,7.345688,64.208693
51.636340,61.404358,43.440746
53.950955,48.589629,35.708110
49.876832,58.847227,18.424117
64.047649,32.052293,20.886558
18.155460,16.681961,50.370533
49.088386,54.312553,49.458073
-100.385679,19.503442,-81.515380
32.071540,6.007425,27.502182
19.479052,36.238207,31.813544
47.373946,6.175721,9.488616
18.803905,47.827773,8.123835
36.211768,59.450797,21.566019
11.737995,62.779879,57.020086
24.127395,13.356553,20.589518
23.302781,57.605319,35.688518
35.417513,51.266363,21.660065
13.520962,-109.391893,-110.582315
38.814789,12.268492,35.604215
48.111494,56.097868,32.943135
6.656225,14.235053,34.072450
26.845036,7.973518,29.446734
89.881518,77.606263,80.750355
17.570954,10.164442,38.702854
50.308655,47.210529,23.848428
36.706589,9.970312,38.250227
30.131525,42.363056,22.633429
17.949022,27.913007,24.808576
51.237892,50.776056,40.831685
5.208996,36.517552,33.012194
38.367948,53.739112,22.657498
51.354138,53.118270,27.650689
22.619155,21.223370,5.662934
55.911636,47.832521,7.962699
9.710488,43.557383,17.804346
64.808643,20.625972,20.892162
55.951766,27.243974,61.194246
56.657138,-131.198501,36.305565
49.232147,20.913299,47.052481
18.841519,35.171230,8.953472
38.566771,37.745725,5.040080
-89.308358,135.647000,61.539023
30.970586,31.901759,48.579160
23.725985,57.260219,47.532825
43.603194,59.899945,23.669524
51.484112,9.127374,21.276913
50.539156,34.454199,25.396117
9.294492,53.237236,56.341156
38.142251,37.436098,44.429148
27.169771,46.752648,6.025238
51.240459,50.253114,16.807420
97.179467,-68.197819,41.472153
14.656446,22.395738,7.895299
63.314867,34.178335,63.078182
49.835737,53.295622,21.352358
32.236479,7.886889,45.163386
8.654352,26.854671,7.181909
60.594171,54.937152,7.077117
20.013261,28.427846,64.312082
6.011406,35.692326,20.625818
38.147006,11.676567,28.171559
32.767482,14.409135,42.303956
34.090147,36.518428,60.790701
58.677542,11.348871,40.324471
55.314899,32.792348,59.381795
153.874515,145.401426,-147.097653
-66.701426,119.416208,160.988355
30.133104,44.710957,17.949090
10.424255,17.984624,11.997530
46.989106,54.587458,38.016079
139.383735,55.889683,-161.023646
12.212201,143.760322,-155.153731
33.250019,21.592293,14.202391
54.215735,50.298015,58.842490
142.300597,17.438090,6.577483
30.506712,69.864773,-158.741753
63.290104,44.859646,21.915022
55.983130,46.308037,24.560283
63.607715,55.142441,28.554188
-107.481889,141.752525,124.401782
27.374587,19.300177,25.529675
16.807826,14.288399,6.483492
27.448174,24.815001,55.533466
42.869778,31.695828,56.151311
-82.833207,148.516320,13.035418
61.017743,36.838360,63.398137
38.214383,7.093190,32.647009
6.544276,18.955421,30.120440
45.263640,50.441959,45.077306
19.837981,20.190982,30.440822
33.341298,28.168557,6.910595
60.914221,27.991082,30.011168
32.636626,29.776404,22.593188
50.375735,19.214053,22.448025
131.750199,-153.009564,139.121457
10.140219,41.937805,43.275663
44.368344,54.756616,61.382493
63.473372,54.725524,8.320383
28.241439,26.471952,37.950980
30.839876,36.424977,43.658982
7.426966,29.515935,6.315431
6.118022,20.260385,6.380715
47.056722,5.481161,12.131943
29.587587,42.616017,35.676370
8.430235,50.688290,35.363029
18.953959,31.007932,20.012515
-69.468039,163.662169,23.359986
44.697857,20.059945,60.257232
28.543362,49.204328,63.371788
30.663758,41.647729,34.555045
63.297804,23.623335,32.801896
56.416180,46.208019,20.340579
35.837946,54.840926,38.554959
54.327619,59.666497,37.819211
47.557758,8.757353,12.712293
6.709942,34.661204,35.811747
57.237985,64.010275,36.477850
13.509645,31.497875,61.204300
19.096058,48.633020,57.676590
16.863270,59.175486,49.023214
56.302901,8.877020,24.951387
5.377518,64.162854,55.842638
6.715032,52.060705,58.300382
47.896284,45.504891,61.727743
35.372056,151.230984,-116.764399
28.919862,41.939290,53.462485
15.039910,18.943043,39.119049
14.698288,32.932838,17.447287
41.501898,55.841400,42.973296
57.147791,57.557854,52.070355
13.265645,59.744426,23.223697
12.525413,30.001622,38.310058
43.370802,24.797789,41.902848
51.349795,17.493243,8.981254
7.740539,56.637147,31.483816
43.933139,15.241393,9.135122
7.867600,7.467689,56.652027
60.162711,8.253259,38.866536
19.358385,5.869457,48.362335
37.746927,57.527222,34.597745
37.924753,30.697473,58.989986
58.763746,58.589147,52.756887
63.414749,14.482035,31.972238
18.276051,20.995976,51.165739
43.111565,45.886583,21.146785
6.841834,57.650532,7.977849
60.596928,-145.689630,-86.734121
8.552332,57.947056,15.979714
61.471682,37.466226,9.654394
29.366920,38.860552,33.758591
20.495574,62.119629,34.983391
14.913815,51.678381,33.760052
33.072299,11.226455,61.993061
40.929228,40.774403,29.314514
61.148791,43.672829,28.411825
14.518110,58.920254,36.886695
48.700493,24.885739,11.964762
63.440365,36.856519,52.334683
16.018824,60.776801,23.135096
23.209293,19.730072,6.096958
31.830354,64.124518,14.012784
46.858440,48.981805,16.592888
21.111040,12.526754,45.670945
48.991228,62.583261,19.831255
29.519786,9.599910,59.091513
37.641131,34.248381,45.286471
59.455477,23.231339,41.096269
5.298278,9.723347,36.246112
31.734574,21.199026,52.496020
63.921734,20.282853,47.902491
58.709255,12.641724,55.305480
-83.905743,60.458057,-162.291728
25.775854,38.436094,12.258881
10.764445,47.120199,54.641653
56.443306,36.759734,31.457016
40.399728,37.982612,46.011906
54.280015,16.893899,9.719055
29.240930,6.564000,34.883226
6.638251,19.697594,55.342066
44.938560,5.033267,36.536093
39.063273,28.633724,23.440961
59.697145,26.339056,34.163405
32.048244,46.563753,28.117877
63.690839,11.460178,53.525957
40.631519,46.592976,10.867168
30.030467,46.203060,59.270927
